date,areaType,areaCode,areaName,newCasesByPublishDate,newDeaths28DaysByPublishDate
22/12/2020,utla,E09000012,Hackney and City of London,409,1
21/06/2020,utla,E10000006,Cumbria,1,0
03/12/2020,utla,E06000037,West Berkshire,9,1
20/04/2020,utla,E06000004,Stockton-on-Tees,5,0
20/06/2020,utla,E10000006,Cumbria,5,0
02/12/2020,utla,E06000037,West Berkshire,11,0
04/04/2020,utla,E06000040,Windsor and Maidenhead,0,0
19/04/2020,utla,E06000004,Stockton-on-Tees,3,0
21/12/2020,utla,E09000012,Hackney and City of London,358,0
19/12/2020,utla,E08000003,Manchester,152,5
19/06/2020,utla,E10000006,Cumbria,0,0
18/12/2020,utla,E08000003,Manchester,99,7
06/03/2020,utla,S12000014,Falkirk,0,0
26/05/2020,utla,W06000021,Monmouthshire,0,
17/12/2020,utla,E08000003,Manchester,152,2
18/06/2020,utla,E10000006,Cumbria,5,0
14/01/2020,utla,E09000028,Southwark,0,0
17/06/2020,utla,E10000006,Cumbria,3,0
29/04/2020,utla,W06000019,Blaenau Gwent,0,
03/07/2020,utla,E06000054,Wiltshire,0,0
25/05/2020,utla,W06000021,Monmouthshire,0,
07/01/2020,utla,S12000010,East Lothian,0,0
07/11/2020,utla,E09000029,Sutton,47,0
26/12/2020,utla,S12000013,Na h-Eileanan Siar,0,0
27/01/2020,utla,E06000031,Peterborough,0,0
06/01/2020,utla,S12000010,East Lothian,0,0
25/12/2020,utla,S12000013,Na h-Eileanan Siar,0,0
26/01/2020,utla,E06000031,Peterborough,0,0
06/11/2020,utla,E09000029,Sutton,59,0
05/08/2020,utla,E08000032,Bradford,41,0
24/12/2020,utla,S12000013,Na h-Eileanan Siar,0,0
05/11/2020,utla,E09000029,Sutton,45,0
23/12/2020,utla,S12000013,Na h-Eileanan Siar,0,0
22/12/2020,utla,S12000013,Na h-Eileanan Siar,0,0
04/11/2020,utla,E09000029,Sutton,39,1
31/01/2020,utla,E08000018,Rotherham,0,0
20/12/2020,utla,E09000012,Hackney and City of London,366,0
29/02/2020,utla,S12000017,Highland,0,0
03/11/2020,utla,E09000029,Sutton,38,0
09/05/2020,utla,E10000019,Lincolnshire,8,0
21/12/2020,utla,S12000013,Na h-Eileanan Siar,0,0
28/02/2020,utla,S12000017,Highland,0,0
05/01/2020,utla,S12000010,East Lothian,0,0
02/11/2020,utla,E09000029,Sutton,30,0
27/02/2020,utla,S12000017,Highland,0,0
19/12/2020,utla,E09000012,Hackney and City of London,226,0
01/11/2020,utla,E09000029,Sutton,42,0
14/11/2020,utla,E08000016,Barnsley,123,9
26/02/2020,utla,S12000017,Highland,0,0
08/05/2020,utla,E10000019,Lincolnshire,5,0
20/12/2020,utla,S12000013,Na h-Eileanan Siar,1,0
13/11/2020,utla,E08000016,Barnsley,143,2
15/11/2020,utla,W06000016,Rhondda Cynon Taf,155,
25/02/2020,utla,S12000017,Highland,0,0
31/10/2020,utla,E09000029,Sutton,17,0
18/12/2020,utla,E09000012,Hackney and City of London,241,0
19/12/2020,utla,S12000013,Na h-Eileanan Siar,1,0
25/01/2020,utla,E06000031,Peterborough,0,0
12/11/2020,utla,E08000016,Barnsley,215,2
30/10/2020,utla,E09000029,Sutton,40,0
18/12/2020,utla,S12000013,Na h-Eileanan Siar,0,0
11/11/2020,utla,E08000016,Barnsley,130,6
15/03/2020,utla,W06000008,Ceredigion,0,
10/11/2020,utla,E08000016,Barnsley,148,7
14/11/2020,utla,W06000016,Rhondda Cynon Taf,103,
14/03/2020,utla,W06000008,Ceredigion,0,
17/12/2020,utla,S12000013,Na h-Eileanan Siar,0,0
21/06/2020,utla,E08000027,Dudley,0,0
13/11/2020,utla,W06000016,Rhondda Cynon Taf,86,
03/04/2020,utla,E06000040,Windsor and Maidenhead,0,0
18/04/2020,utla,E06000004,Stockton-on-Tees,5,0
29/10/2020,utla,E09000029,Sutton,32,0
20/06/2020,utla,E08000027,Dudley,0,0
09/11/2020,utla,E08000016,Barnsley,111,5
12/11/2020,utla,W06000016,Rhondda Cynon Taf,69,
02/04/2020,utla,E06000040,Windsor and Maidenhead,0,0
17/04/2020,utla,E06000004,Stockton-on-Tees,8,0
08/11/2020,utla,E08000016,Barnsley,171,4
11/11/2020,utla,W06000016,Rhondda Cynon Taf,158,
07/05/2020,utla,E10000019,Lincolnshire,7,0
01/04/2020,utla,E06000040,Windsor and Maidenhead,0,0
16/04/2020,utla,E06000004,Stockton-on-Tees,0,0
07/11/2020,utla,E08000016,Barnsley,170,4
10/11/2020,utla,W06000016,Rhondda Cynon Taf,55,
15/04/2020,utla,E06000004,Stockton-on-Tees,0,0
31/03/2020,utla,E06000040,Windsor and Maidenhead,0,0
06/11/2020,utla,E08000016,Barnsley,143,1
04/01/2020,utla,E08000008,Tameside,0,0
06/05/2020,utla,E10000019,Lincolnshire,12,0
14/04/2020,utla,E06000004,Stockton-on-Tees,0,0
13/03/2020,utla,W06000008,Ceredigion,0,
13/04/2020,utla,E06000004,Stockton-on-Tees,0,0
17/12/2020,utla,E09000012,Hackney and City of London,204,1
09/11/2020,utla,W06000016,Rhondda Cynon Taf,146,
12/03/2020,utla,W06000008,Ceredigion,0,
12/04/2020,utla,E06000004,Stockton-on-Tees,0,0
19/06/2020,utla,E08000027,Dudley,4,0
11/03/2020,utla,W06000008,Ceredigion,0,
08/11/2020,utla,W06000016,Rhondda Cynon Taf,102,
02/07/2020,utla,E06000054,Wiltshire,2,0
07/11/2020,utla,W06000016,Rhondda Cynon Taf,137,
18/06/2020,utla,E08000027,Dudley,0,0
17/06/2020,utla,E08000027,Dudley,2,0
13/01/2020,utla,E09000028,Southwark,0,0
28/10/2020,utla,E09000029,Sutton,44,0
05/11/2020,utla,E08000016,Barnsley,214,4
28/04/2020,utla,W06000019,Blaenau Gwent,0,
04/11/2020,utla,E08000016,Barnsley,176,4
01/07/2020,utla,E06000054,Wiltshire,681,0
27/10/2020,utla,E09000029,Sutton,45,1
03/11/2020,utla,E08000016,Barnsley,171,10
30/06/2020,utla,E06000054,Wiltshire,0,0
26/10/2020,utla,E09000029,Sutton,39,0
02/11/2020,utla,E08000016,Barnsley,178,4
24/05/2020,utla,W06000021,Monmouthshire,0,
10/03/2020,utla,W06000008,Ceredigion,0,
29/06/2020,utla,E06000054,Wiltshire,0,0
25/10/2020,utla,E09000029,Sutton,43,0
30/01/2020,utla,E08000018,Rotherham,0,0
11/04/2020,utla,E06000004,Stockton-on-Tees,0,0
27/11/2020,utla,E10000017,Lancashire,390,15
29/01/2020,utla,E08000018,Rotherham,0,0
23/05/2020,utla,W06000021,Monmouthshire,0,
26/11/2020,utla,E10000017,Lancashire,384,14
28/01/2020,utla,E08000018,Rotherham,0,0
05/05/2020,utla,E10000019,Lincolnshire,5,0
10/04/2020,utla,E06000004,Stockton-on-Tees,0,0
28/06/2020,utla,E06000054,Wiltshire,0,0
29/12/2020,utla,E06000033,Southend-on-Sea,278,2
27/01/2020,utla,E08000018,Rotherham,0,0
27/06/2020,utla,E06000054,Wiltshire,1,0
01/12/2020,utla,E06000037,West Berkshire,13,1
28/12/2020,utla,E06000033,Southend-on-Sea,308,4
26/01/2020,utla,E08000018,Rotherham,0,0
24/01/2020,utla,E06000031,Peterborough,0,0
30/11/2020,utla,E06000037,West Berkshire,7,0
16/12/2020,utla,E08000003,Manchester,160,3
23/01/2020,utla,E06000031,Peterborough,0,0
29/11/2020,utla,E06000037,West Berkshire,9,0
22/01/2020,utla,E06000031,Peterborough,0,0
03/01/2020,utla,E08000008,Tameside,0,0
28/11/2020,utla,E06000037,West Berkshire,20,0
16/12/2020,utla,S12000013,Na h-Eileanan Siar,1,0
21/01/2020,utla,E06000031,Peterborough,0,0
27/11/2020,utla,E06000037,West Berkshire,7,1
20/01/2020,utla,E06000031,Peterborough,0,0
27/12/2020,utla,E06000033,Southend-on-Sea,150,1
19/01/2020,utla,E06000031,Peterborough,0,0
26/12/2020,utla,E06000033,Southend-on-Sea,206,0
26/06/2020,utla,E06000054,Wiltshire,3,0
25/12/2020,utla,E06000033,Southend-on-Sea,238,4
15/12/2020,utla,E08000003,Manchester,128,1
13/10/2020,utla,E08000008,Tameside,162,1
15/12/2020,utla,S12000013,Na h-Eileanan Siar,1,0
04/08/2020,utla,E08000032,Bradford,24,0
24/12/2020,utla,E06000033,Southend-on-Sea,294,7
14/12/2020,utla,E08000003,Manchester,94,3
05/03/2020,utla,S12000014,Falkirk,0,0
24/10/2020,utla,E09000029,Sutton,26,0
03/08/2020,utla,E08000032,Bradford,60,0
13/12/2020,utla,E08000003,Manchester,116,0
02/08/2020,utla,E08000032,Bradford,20,0
30/03/2020,utla,E06000040,Windsor and Maidenhead,0,0
23/10/2020,utla,E09000029,Sutton,25,0
16/06/2020,utla,E08000027,Dudley,1,0
26/11/2020,utla,E06000037,West Berkshire,18,0
25/11/2020,utla,E06000037,West Berkshire,12,0
28/02/2020,utla,S12000018,Inverclyde,0,0
15/06/2020,utla,E08000027,Dudley,0,0
16/06/2020,utla,E10000006,Cumbria,2,0
22/10/2020,utla,E09000029,Sutton,20,0
12/01/2020,utla,E09000028,Southwark,0,0
01/11/2020,utla,E08000016,Barnsley,188,1
21/10/2020,utla,E09000029,Sutton,62,0
18/01/2020,utla,E06000031,Peterborough,0,0
17/03/2020,utla,E09000013,Hammersmith and Fulham,0,0
11/01/2020,utla,E09000028,Southwark,0,0
12/12/2020,utla,E08000003,Manchester,173,1
17/01/2020,utla,E06000031,Peterborough,0,0
20/10/2020,utla,E09000029,Sutton,31,0
31/10/2020,utla,E08000016,Barnsley,216,4
16/03/2020,utla,E09000013,Hammersmith and Fulham,0,0
11/12/2020,utla,E08000003,Manchester,133,4
16/01/2020,utla,E06000031,Peterborough,0,0
30/10/2020,utla,E08000016,Barnsley,205,3
19/10/2020,utla,E09000029,Sutton,31,0
10/12/2020,utla,E08000003,Manchester,169,5
09/12/2020,utla,E08000003,Manchester,176,7
14/12/2020,utla,S12000013,Na h-Eileanan Siar,2,0
15/03/2020,utla,E09000013,Hammersmith and Fulham,0,0
08/12/2020,utla,E08000003,Manchester,95,6
15/01/2020,utla,E06000031,Peterborough,0,0
14/03/2020,utla,E09000013,Hammersmith and Fulham,0,0
14/01/2020,utla,E06000031,Peterborough,0,0
13/03/2020,utla,E09000013,Hammersmith and Fulham,0,0
23/12/2020,utla,E06000033,Southend-on-Sea,302,3
13/01/2020,utla,E06000031,Peterborough,0,0
01/08/2020,utla,E08000032,Bradford,31,0
12/03/2020,utla,E09000013,Hammersmith and Fulham,0,0
18/10/2020,utla,E09000029,Sutton,33,0
09/04/2020,utla,E06000004,Stockton-on-Tees,0,0
13/12/2020,utla,S12000013,Na h-Eileanan Siar,0,0
11/03/2020,utla,E09000013,Hammersmith and Fulham,0,0
17/10/2020,utla,E09000029,Sutton,20,0
31/07/2020,utla,E08000032,Bradford,57,0
10/03/2020,utla,E09000013,Hammersmith and Fulham,0,0
16/10/2020,utla,E09000029,Sutton,26,0
08/04/2020,utla,E06000004,Stockton-on-Tees,0,0
09/03/2020,utla,E09000013,Hammersmith and Fulham,0,0
29/10/2020,utla,E08000016,Barnsley,206,2
15/10/2020,utla,E09000029,Sutton,35,0
08/03/2020,utla,E09000013,Hammersmith and Fulham,0,0
30/07/2020,utla,E08000032,Bradford,46,0
22/12/2020,utla,E06000033,Southend-on-Sea,393,6
07/04/2020,utla,E06000004,Stockton-on-Tees,0,0
07/12/2020,utla,E08000003,Manchester,109,0
04/03/2020,utla,S12000014,Falkirk,0,0
14/10/2020,utla,E09000029,Sutton,32,0
21/12/2020,utla,E06000033,Southend-on-Sea,232,0
06/12/2020,utla,E08000003,Manchester,154,5
03/03/2020,utla,S12000014,Falkirk,0,0
12/12/2020,utla,S12000013,Na h-Eileanan Siar,0,0
13/10/2020,utla,E09000029,Sutton,29,0
12/01/2020,utla,E06000031,Peterborough,0,0
20/12/2020,utla,E06000033,Southend-on-Sea,268,3
05/12/2020,utla,E08000003,Manchester,179,3
29/07/2020,utla,E08000032,Bradford,44,0
12/10/2020,utla,E09000029,Sutton,16,0
24/02/2020,utla,S12000017,Highland,0,0
19/12/2020,utla,E06000033,Southend-on-Sea,215,4
04/12/2020,utla,E08000003,Manchester,139,2
11/12/2020,utla,S12000013,Na h-Eileanan Siar,0,0
02/03/2020,utla,S12000014,Falkirk,0,0
18/12/2020,utla,E06000033,Southend-on-Sea,222,2
06/04/2020,utla,E06000004,Stockton-on-Tees,0,0
16/12/2020,utla,E09000012,Hackney and City of London,205,1
03/12/2020,utla,E08000003,Manchester,152,3
01/03/2020,utla,S12000014,Falkirk,0,0
05/04/2020,utla,E06000004,Stockton-on-Tees,0,0
17/12/2020,utla,E06000033,Southend-on-Sea,211,4
11/10/2020,utla,E09000029,Sutton,11,1
04/04/2020,utla,E06000004,Stockton-on-Tees,0,0
10/10/2020,utla,E09000029,Sutton,18,0
03/04/2020,utla,E06000004,Stockton-on-Tees,0,0
06/11/2020,utla,W06000016,Rhondda Cynon Taf,185,
10/12/2020,utla,S12000013,Na h-Eileanan Siar,4,0
25/06/2020,utla,E06000054,Wiltshire,0,0
27/04/2020,utla,W06000019,Blaenau Gwent,0,
09/12/2020,utla,S12000013,Na h-Eileanan Siar,0,0
25/01/2020,utla,E08000018,Rotherham,0,0
02/12/2020,utla,E08000003,Manchester,153,15
08/12/2020,utla,S12000013,Na h-Eileanan Siar,0,0
29/02/2020,utla,S12000014,Falkirk,0,0
07/12/2020,utla,S12000013,Na h-Eileanan Siar,0,0
28/02/2020,utla,S12000014,Falkirk,0,0
26/04/2020,utla,W06000019,Blaenau Gwent,0,
11/01/2020,utla,E06000031,Peterborough,0,0
09/03/2020,utla,W06000008,Ceredigion,0,
14/06/2020,utla,E08000027,Dudley,0,0
15/06/2020,utla,E10000006,Cumbria,0,0
13/06/2020,utla,E08000027,Dudley,0,0
12/02/2021,utla,E06000035,Medway,56,3
14/06/2020,utla,E10000006,Cumbria,5,0
11/02/2021,utla,E06000035,Medway,18,1
13/06/2020,utla,E10000006,Cumbria,1,0
10/02/2021,utla,E06000035,Medway,29,6
16/12/2020,utla,E06000033,Southend-on-Sea,189,7
02/04/2020,utla,E06000004,Stockton-on-Tees,0,0
10/01/2020,utla,E09000028,Southwark,0,0
04/05/2020,utla,E10000019,Lincolnshire,9,0
15/12/2020,utla,E06000033,Southend-on-Sea,104,1
25/11/2020,utla,E10000017,Lancashire,395,33
14/12/2020,utla,E06000033,Southend-on-Sea,124,0
24/11/2020,utla,E06000037,West Berkshire,10,0
24/11/2020,utla,E10000017,Lancashire,290,22
12/06/2020,utla,E10000006,Cumbria,2,0
11/06/2020,utla,E10000006,Cumbria,4,0
28/07/2020,utla,E08000032,Bradford,41,0
10/06/2020,utla,E10000006,Cumbria,2,0
09/01/2020,utla,E09000028,Southwark,0,0
13/12/2020,utla,E06000033,Southend-on-Sea,80,0
27/07/2020,utla,E08000032,Bradford,38,0
12/12/2020,utla,E06000033,Southend-on-Sea,94,4
28/10/2020,utla,E08000016,Barnsley,224,5
11/12/2020,utla,E06000033,Southend-on-Sea,123,3
09/06/2020,utla,E10000006,Cumbria,2,0
27/10/2020,utla,E08000016,Barnsley,155,3
26/07/2020,utla,E08000032,Bradford,39,0
08/06/2020,utla,E10000006,Cumbria,0,0
08/01/2020,utla,E09000028,Southwark,0,0
07/06/2020,utla,E10000006,Cumbria,1,0
07/01/2020,utla,E09000028,Southwark,0,0
23/11/2020,utla,E06000037,West Berkshire,14,0
06/06/2020,utla,E10000006,Cumbria,4,0
25/07/2020,utla,E08000032,Bradford,35,0
06/01/2020,utla,E09000028,Southwark,0,0
05/01/2020,utla,E09000028,Southwark,0,0
24/07/2020,utla,E08000032,Bradford,23,0
22/05/2020,utla,W06000021,Monmouthshire,0,
04/01/2020,utla,E09000028,Southwark,0,0
05/06/2020,utla,E10000006,Cumbria,5,0
23/02/2020,utla,S12000017,Highland,0,0
04/06/2020,utla,E10000006,Cumbria,10,0
15/12/2020,utla,E09000012,Hackney and City of London,101,0
29/03/2020,utla,E06000040,Windsor and Maidenhead,0,0
03/01/2020,utla,E09000028,Southwark,0,0
21/05/2020,utla,W06000021,Monmouthshire,0,
23/07/2020,utla,E08000032,Bradford,30,0
05/11/2020,utla,W06000016,Rhondda Cynon Taf,216,
03/06/2020,utla,E10000006,Cumbria,5,0
26/10/2020,utla,E08000016,Barnsley,170,0
08/03/2020,utla,W06000008,Ceredigion,0,
27/02/2020,utla,S12000018,Inverclyde,0,0
25/04/2020,utla,W06000019,Blaenau Gwent,0,
10/01/2020,utla,E06000031,Peterborough,0,0
02/06/2020,utla,E10000006,Cumbria,7,0
09/10/2020,utla,E09000029,Sutton,27,0
23/11/2020,utla,E10000017,Lancashire,273,5
09/01/2020,utla,E06000031,Peterborough,0,0
04/11/2020,utla,W06000016,Rhondda Cynon Taf,240,
25/10/2020,utla,E08000016,Barnsley,175,7
01/06/2020,utla,E10000006,Cumbria,3,0
08/10/2020,utla,E09000029,Sutton,23,0
20/05/2020,utla,W06000021,Monmouthshire,0,
22/11/2020,utla,E10000017,Lancashire,384,19
24/10/2020,utla,E08000016,Barnsley,197,0
31/05/2020,utla,E10000006,Cumbria,3,0
30/05/2020,utla,E10000006,Cumbria,0,0
09/02/2021,utla,E06000035,Medway,39,2
12/06/2020,utla,E08000027,Dudley,0,0
07/10/2020,utla,E09000029,Sutton,21,0
29/05/2020,utla,E10000006,Cumbria,4,0
06/10/2020,utla,E09000029,Sutton,6,0
22/07/2020,utla,E08000032,Bradford,50,0
11/06/2020,utla,E08000027,Dudley,0,0
05/10/2020,utla,E09000029,Sutton,9,0
22/11/2020,utla,E06000037,West Berkshire,22,0
08/02/2021,utla,E06000035,Medway,53,1
10/12/2020,utla,E06000033,Southend-on-Sea,134,1
04/10/2020,utla,E09000029,Sutton,20,0
07/02/2021,utla,E06000035,Medway,27,2
03/10/2020,utla,E09000029,Sutton,6,0
03/05/2020,utla,E10000019,Lincolnshire,15,0
02/10/2020,utla,E09000029,Sutton,13,0
02/05/2020,utla,E10000019,Lincolnshire,21,0
01/10/2020,utla,E09000029,Sutton,2,0
01/04/2020,utla,E06000004,Stockton-on-Tees,0,0
09/12/2020,utla,E06000033,Southend-on-Sea,77,2
31/03/2020,utla,E06000004,Stockton-on-Tees,0,0
30/09/2020,utla,E09000029,Sutton,7,1
08/12/2020,utla,E06000033,Southend-on-Sea,57,1
29/09/2020,utla,E09000029,Sutton,10,0
28/03/2020,utla,E06000040,Windsor and Maidenhead,0,0
08/01/2020,utla,E06000031,Peterborough,0,0
28/05/2020,utla,E10000006,Cumbria,0,0
06/02/2021,utla,E06000035,Medway,56,2
07/12/2020,utla,E06000033,Southend-on-Sea,43,0
03/11/2020,utla,W06000016,Rhondda Cynon Taf,200,
27/05/2020,utla,E10000006,Cumbria,1,0
28/09/2020,utla,E09000029,Sutton,3,0
06/12/2020,utla,E06000033,Southend-on-Sea,75,0
02/11/2020,utla,W06000016,Rhondda Cynon Taf,201,
05/02/2021,utla,E06000035,Medway,85,7
26/05/2020,utla,E10000006,Cumbria,4,0
27/09/2020,utla,E09000029,Sutton,5,0
21/11/2020,utla,E06000037,West Berkshire,21,1
26/09/2020,utla,E09000029,Sutton,1,0
25/05/2020,utla,E10000006,Cumbria,4,0
20/11/2020,utla,E06000037,West Berkshire,20,0
05/12/2020,utla,E06000033,Southend-on-Sea,83,1
25/09/2020,utla,E09000029,Sutton,8,0
24/05/2020,utla,E10000006,Cumbria,16,0
19/11/2020,utla,E06000037,West Berkshire,28,0
07/03/2020,utla,E09000013,Hammersmith and Fulham,0,0
01/11/2020,utla,W06000016,Rhondda Cynon Taf,106,
06/03/2020,utla,E09000013,Hammersmith and Fulham,0,0
18/11/2020,utla,E06000037,West Berkshire,18,1
24/09/2020,utla,E09000029,Sutton,11,0
23/05/2020,utla,E10000006,Cumbria,8,0
17/11/2020,utla,E06000037,West Berkshire,19,0
23/09/2020,utla,E09000029,Sutton,11,0
22/05/2020,utla,E10000006,Cumbria,7,0
16/11/2020,utla,E06000037,West Berkshire,0,0
04/02/2021,utla,E06000035,Medway,47,2
21/05/2020,utla,E10000006,Cumbria,8,0
15/11/2020,utla,E06000037,West Berkshire,40,1
04/12/2020,utla,E06000033,Southend-on-Sea,32,2
22/09/2020,utla,E09000029,Sutton,6,0
24/06/2020,utla,E06000054,Wiltshire,0,0
14/11/2020,utla,E06000037,West Berkshire,44,1
23/06/2020,utla,E06000054,Wiltshire,1,0
26/02/2020,utla,S12000018,Inverclyde,0,0
24/04/2020,utla,W06000019,Blaenau Gwent,0,
13/11/2020,utla,E06000037,West Berkshire,35,3
25/02/2020,utla,S12000018,Inverclyde,0,0
23/04/2020,utla,W06000019,Blaenau Gwent,0,
24/02/2020,utla,S12000018,Inverclyde,0,0
23/10/2020,utla,E08000016,Barnsley,150,2
21/11/2020,utla,E10000017,Lancashire,365,5
12/11/2020,utla,E06000037,West Berkshire,39,0
22/06/2020,utla,E06000054,Wiltshire,0,0
11/11/2020,utla,E06000037,West Berkshire,29,1
20/11/2020,utla,E10000017,Lancashire,530,18
01/05/2020,utla,E10000019,Lincolnshire,6,0
20/05/2020,utla,E10000006,Cumbria,5,0
19/11/2020,utla,E10000017,Lancashire,418,17
10/11/2020,utla,E06000037,West Berkshire,19,0
21/06/2020,utla,E06000054,Wiltshire,0,0
19/05/2020,utla,E10000006,Cumbria,3,0
18/05/2020,utla,E10000006,Cumbria,3,0
20/06/2020,utla,E06000054,Wiltshire,1,0
17/05/2020,utla,E10000006,Cumbria,5,0
10/06/2020,utla,E08000027,Dudley,0,0
18/11/2020,utla,E10000017,Lancashire,557,21
09/06/2020,utla,E08000027,Dudley,3,0
08/06/2020,utla,E08000027,Dudley,0,0
17/11/2020,utla,E10000017,Lancashire,378,31
09/11/2020,utla,E06000037,West Berkshire,24,0
16/11/2020,utla,E10000017,Lancashire,350,4
30/03/2020,utla,E06000004,Stockton-on-Tees,0,0
21/07/2020,utla,E08000032,Bradford,35,0
08/11/2020,utla,E06000037,West Berkshire,13,0
15/11/2020,utla,E10000017,Lancashire,457,5
14/11/2020,utla,E10000017,Lancashire,556,15
05/03/2020,utla,E09000013,Hammersmith and Fulham,0,0
07/06/2020,utla,E08000027,Dudley,1,0
07/01/2020,utla,E06000031,Peterborough,0,0
06/06/2020,utla,E08000027,Dudley,2,0
13/11/2020,utla,E10000017,Lancashire,707,12
21/09/2020,utla,E09000029,Sutton,6,0
06/01/2020,utla,E06000031,Peterborough,0,0
05/01/2020,utla,E06000031,Peterborough,0,0
27/03/2020,utla,E06000040,Windsor and Maidenhead,0,0
30/04/2020,utla,E10000019,Lincolnshire,24,0
26/03/2020,utla,E06000040,Windsor and Maidenhead,0,0
29/03/2020,utla,E06000004,Stockton-on-Tees,0,0
20/09/2020,utla,E09000029,Sutton,2,0
25/03/2020,utla,E06000040,Windsor and Maidenhead,0,0
12/11/2020,utla,E10000017,Lancashire,773,26
24/03/2020,utla,E06000040,Windsor and Maidenhead,0,0
28/03/2020,utla,E06000004,Stockton-on-Tees,0,0
27/03/2020,utla,E06000004,Stockton-on-Tees,0,0
22/10/2020,utla,E08000016,Barnsley,196,3
22/02/2020,utla,S12000017,Highland,0,0
16/05/2020,utla,E10000006,Cumbria,8,0
21/10/2020,utla,E08000016,Barnsley,264,3
21/02/2020,utla,S12000017,Highland,0,0
15/05/2020,utla,E10000006,Cumbria,7,0
06/12/2020,utla,S12000013,Na h-Eileanan Siar,0,0
23/02/2020,utla,S12000018,Inverclyde,0,0
20/10/2020,utla,E08000016,Barnsley,193,1
19/09/2020,utla,E09000029,Sutton,2,0
20/02/2020,utla,S12000017,Highland,0,0
14/05/2020,utla,E10000006,Cumbria,4,0
05/12/2020,utla,S12000013,Na h-Eileanan Siar,0,0
23/03/2020,utla,E06000040,Windsor and Maidenhead,0,0
05/06/2020,utla,E08000027,Dudley,1,0
22/02/2020,utla,S12000018,Inverclyde,0,0
19/02/2020,utla,S12000017,Highland,0,0
04/06/2020,utla,E08000027,Dudley,0,0
07/11/2020,utla,E06000037,West Berkshire,31,0
22/03/2020,utla,E06000040,Windsor and Maidenhead,0,0
18/02/2020,utla,S12000017,Highland,0,0
18/09/2020,utla,E09000029,Sutton,3,0
17/02/2020,utla,S12000017,Highland,0,0
31/10/2020,utla,W06000016,Rhondda Cynon Taf,204,
16/02/2020,utla,S12000017,Highland,0,0
03/06/2020,utla,E08000027,Dudley,1,0
02/06/2020,utla,E08000027,Dudley,2,0
19/10/2020,utla,E08000016,Barnsley,206,2
22/04/2020,utla,W06000019,Blaenau Gwent,0,
01/06/2020,utla,E08000027,Dudley,0,0
31/05/2020,utla,E08000027,Dudley,0,0
06/11/2020,utla,E06000037,West Berkshire,21,0
14/12/2020,utla,E09000012,Hackney and City of London,223,1
04/12/2020,utla,S12000013,Na h-Eileanan Siar,0,0
30/05/2020,utla,E08000027,Dudley,0,0
30/10/2020,utla,W06000016,Rhondda Cynon Taf,278,
04/03/2020,utla,E09000013,Hammersmith and Fulham,0,0
03/12/2020,utla,S12000013,Na h-Eileanan Siar,1,0
01/12/2020,utla,E08000003,Manchester,155,5
30/11/2020,utla,E08000003,Manchester,67,0
29/11/2020,utla,E08000003,Manchester,130,1
15/02/2020,utla,S12000017,Highland,0,0
05/11/2020,utla,E06000037,West Berkshire,17,0
03/03/2020,utla,E09000013,Hammersmith and Fulham,0,0
18/10/2020,utla,E08000016,Barnsley,185,3
13/12/2020,utla,E09000012,Hackney and City of London,90,1
04/11/2020,utla,E06000037,West Berkshire,23,0
21/04/2020,utla,W06000019,Blaenau Gwent,0,
19/06/2020,utla,E06000054,Wiltshire,0,0
03/11/2020,utla,E06000037,West Berkshire,26,0
12/12/2020,utla,E09000012,Hackney and City of London,141,1
29/10/2020,utla,W06000016,Rhondda Cynon Taf,152,
17/10/2020,utla,E08000016,Barnsley,155,1
